price,distance,height,seating_angle,visibility,turns_visible,track_length_visible,range_visible,seat_type,sun_cover,rain_cover,speed_category,overtake_probability,braking_zone,tickets_sold_first_hour
3503,132,8,80,73,4,470,171,General,0.67,0.3,Medium,0.55,0,252.5
3953,166,6,57,87,2,235,194,General,0.31,0.56,Fast,0.75,1,224.3
1679,152,11,36,62,2,446,271,Premium,0.41,0.74,Medium,0.81,1,229.3
2813,112,25,9,45,1,277,126,General,0.27,0.65,Fast,0.67,1,152.1
3025,155,28,52,50,1,113,74,General,0.62,0.66,Fast,0.85,0,170.2
3926,145,3,3,89,3,370,401,Premium,0.85,0.1,Slow,0.59,0,246.2
2584,63,15,36,68,1,169,279,VIP,0.71,0.03,Medium,0.63,1,242.3
4543,118,8,89,74,1,404,315,Premium,0.39,0.75,Medium,0.8,1,213.2
2586,93,30,69,54,0,328,167,Premium,0.31,0.26,Medium,0.34,0,178.4
4433,7,31,61,59,0,322,418,General,0.25,0.23,Slow,0.11,1,245.5
3630,106,15,20,85,3,295,122,General,0.22,0.42,Medium,0.29,1,217.7
610,51,8,37,47,3,418,241,General,0.23,0.62,Slow,0.25,0,145.9
231,52,6,36,57,1,468,234,General,0.62,0.23,Fast,0.22,1,180.0
3092,123,2,42,45,1,130,146,VIP,0.66,0.07,Fast,0.48,0,140.8
3175,8,7,31,64,3,228,387,Premium,0.85,0.2,Slow,0.69,0,199.4
2606,87,10,80,86,0,483,291,General,0.44,0.25,Fast,0.61,0,224.2
1834,33,15,81,67,2,109,95,General,0.68,0.58,Fast,0.42,0,169.1
1319,100,5,31,50,3,148,361,General,0.53,0.93,Medium,0.9,0,139.4
4443,32,8,62,54,2,387,413,General,0.55,0.35,Fast,0.81,0,256.6
373,129,28,71,58,4,458,260,General,0.16,0.19,Slow,0.38,1,145.9
4592,46,4,67,49,3,253,429,Premium,0.22,0.37,Slow,0.1,1,232.6
2006,87,4,84,74,3,199,278,General,0.58,0.77,Medium,0.22,1,172.2
954,29,4,5,93,1,193,457,Premium,0.03,0.11,Slow,0.25,0,188.1
2146,17,23,28,78,0,108,116,VIP,0.56,0.93,Fast,0.77,1,164.7
4621,111,23,7,92,4,238,280,VIP,0.03,0.07,Fast,0.34,0,226.8
1602,54,15,72,80,1,387,393,Premium,0.47,0.75,Medium,0.71,1,194.6
3548,31,10,23,75,3,360,182,VIP,0.56,0.53,Medium,0.58,1,292.4
3427,167,27,41,78,1,390,289,General,0.18,0.77,Medium,0.84,1,195.7
3302,5,2,36,78,0,367,79,General,0.84,0.3,Fast,0.34,0,222.8
2310,146,32,71,76,4,181,58,VIP,0.03,0.36,Fast,0.21,1,111.6
2149,81,5,73,65,4,213,385,VIP,0.07,0.32,Medium,0.49,1,189.0
2510,14,24,10,89,0,273,188,VIP,0.75,0.43,Fast,0.84,0,185.2
143,167,24,6,59,4,123,173,General,0.46,0.15,Medium,0.5,0,161.1
4762,134,5,28,67,2,303,85,Premium,0.11,0.08,Fast,0.56,0,219.6
3314,133,27,89,48,1,348,296,General,0.17,0.4,Fast,0.56,0,148.9
4768,27,7,85,66,3,289,188,General,0.16,0.34,Fast,0.62,1,288.6
3672,164,9,56,42,1,204,360,Premium,0.32,0.76,Fast,0.78,0,166.3
2406,8,21,88,91,0,258,240,General,0.4,0.33,Medium,0.69,0,213.2
2168,145,30,79,86,1,457,367,General,0.57,0.38,Fast,0.82,0,193.5
2272,18,29,83,40,0,300,348,General,0.23,0.85,Slow,0.63,0,214.4
3216,64,24,65,85,0,263,258,Premium,0.74,0.53,Medium,0.25,1,245.4
2547,90,31,50,87,1,111,187,VIP,0.58,0.36,Medium,0.34,1,185.0
3221,12,17,28,49,2,303,346,General,0.12,0.73,Medium,0.52,0,203.7
2747,119,8,26,81,1,399,287,General,0.58,0.2,Slow,0.21,0,188.0
1239,172,10,40,44,4,374,378,VIP,0.1,0.32,Slow,0.8,0,153.9
3679,168,17,19,89,1,156,77,Premium,0.16,0.76,Medium,0.59,1,189.3
1952,64,1,45,45,3,170,267,VIP,0.72,0.47,Medium,0.62,0,196.3
314,109,0,34,66,1,482,353,VIP,0.84,0.76,Medium,0.15,1,175.4
2711,122,15,54,65,0,413,386,Premium,0.7,0.72,Medium,0.42,0,179.7
2062,137,25,5,75,3,366,401,VIP,0.54,0.05,Medium,0.33,1,182.2
2392,123,10,54,58,4,129,363,General,0.44,0.14,Medium,0.76,1,211.6
4526,39,25,52,60,3,114,101,General,0.39,0.9,Fast,0.82,1,245.3
1393,188,7,11,47,3,426,195,General,0.07,0.71,Fast,0.68,0,153.2
4682,173,9,20,95,1,193,403,General,0.61,0.42,Fast,0.35,1,151.1
1127,56,0,79,88,2,108,244,General,0.42,0.5,Medium,0.75,1,184.2
700,158,0,31,96,4,244,327,General,0.53,0.82,Medium,0.27,0,152.8
350,42,2,85,76,4,254,179,General,0.78,0.05,Fast,0.43,0,166.0
4738,148,11,58,87,4,286,28,VIP,0.08,0.3,Medium,0.39,1,206.1
4559,21,18,60,48,0,457,450,Premium,0.23,0.53,Fast,0.52,0,248.7
768,128,18,54,78,2,234,279,Premium,0.49,0.62,Medium,0.84,1,139.0
4084,51,14,37,52,0,162,22,VIP,0.4,0.8,Slow,0.69,0,171.6
4640,168,13,1,80,1,455,154,VIP,0.22,0.07,Fast,0.34,1,229.4
2780,92,25,72,79,0,191,109,VIP,0.28,0.34,Medium,0.64,1,164.9
4448,90,29,52,87,0,368,163,General,0.48,0.68,Medium,0.54,0,206.8
2946,21,9,35,93,0,275,202,General,0.53,0.84,Fast,0.56,1,225.6
2626,186,2,34,66,0,356,131,General,0.32,0.83,Fast,0.34,1,134.8
356,56,5,56,72,0,349,266,VIP,0.13,0.34,Fast,0.49,1,227.7
4278,178,8,26,86,0,337,208,Premium,0.61,0.52,Medium,0.1,0,142.5
763,90,29,5,46,4,439,391,General,0.27,0.58,Fast,0.35,0,151.6
3663,176,7,34,49,1,242,68,Premium,0.01,0.62,Medium,0.51,0,183.6
2270,41,18,73,55,1,138,169,General,0.52,0.34,Slow,0.45,0,186.6
755,114,25,22,85,4,405,332,General,0.71,0.7,Fast,0.59,1,177.2
4420,25,29,72,48,0,459,249,General,0.08,0.31,Slow,0.62,1,274.8
2163,98,25,23,84,2,268,242,General,0.41,0.07,Fast,0.19,1,214.4
2905,159,8,65,46,3,467,417,Premium,0.09,0.56,Fast,0.16,1,174.3
4538,45,30,49,44,2,208,426,Premium,0.59,0.43,Fast,0.88,1,250.7
688,187,31,14,77,4,339,176,General,0.47,0.82,Fast,0.24,1,128.1
3154,88,31,82,82,0,148,121,VIP,0.69,0.89,Medium,0.82,0,138.2
3760,141,18,49,79,4,330,110,VIP,0.17,0.88,Slow,0.34,1,190.4
781,154,0,78,72,3,167,446,General,0.25,0.37,Medium,0.54,0,118.3
2992,33,18,3,55,3,461,312,General,0.34,0.32,Fast,0.41,1,236.4
4600,103,23,53,49,2,445,74,Premium,0.11,0.07,Slow,0.11,1,223.5
1162,26,8,82,91,3,335,413,Premium,0.59,0.93,Medium,0.6,1,211.9
1572,113,0,73,71,1,466,266,VIP,0.23,0.93,Medium,0.56,0,203.8
3069,33,30,88,45,1,475,384,General,0.45,0.86,Fast,0.7,1,230.2
3920,166,4,87,80,4,398,169,General,0.52,0.9,Medium,0.53,0,197.3
3893,151,21,53,62,2,250,95,General,0.03,0.92,Medium,0.7,1,191.1
2440,164,1,36,71,0,166,268,General,0.07,0.78,Fast,0.3,1,164.9
963,159,11,75,87,1,439,238,General,0.31,0.18,Medium,0.73,0,189.4
741,42,9,63,88,3,298,131,General,0.56,0.73,Fast,0.23,1,167.4
1000,18,10,59,65,3,256,253,Premium,0.63,0.75,Fast,0.53,1,196.7
3611,8,18,57,64,2,373,359,VIP,0.81,0.1,Fast,0.53,1,281.7
2283,90,17,34,91,0,232,345,Premium,0.5,0.46,Medium,0.64,0,196.1
1523,85,0,86,40,0,108,220,Premium,0.08,0.1,Fast,0.46,0,186.9
328,11,5,7,78,1,408,336,General,0.1,0.96,Medium,0.17,0,162.7
1563,33,11,32,58,3,440,48,Premium,0.54,0.92,Medium,0.32,1,162.0
2699,70,10,9,57,0,297,208,General,0.28,0.06,Fast,0.86,1,227.0
3266,50,31,13,49,4,322,121,General,0.52,0.11,Fast,0.45,1,199.2
4730,69,28,2,97,3,178,344,General,0.54,0.93,Fast,0.63,1,224.9
4069,127,27,51,94,0,378,125,General,0.0,0.95,Medium,0.75,1,214.8
2990,90,19,51,43,0,289,283,Premium,0.73,0.34,Fast,0.77,1,211.3
1614,81,24,13,80,2,351,53,General,0.75,0.44,Medium,0.25,0,154.2
2003,130,24,8,90,4,431,167,General,0.42,0.96,Fast,0.75,0,176.8
1018,59,29,86,95,4,178,389,General,0.49,0.92,Fast,0.13,0,155.4
425,67,8,1,51,0,259,430,VIP,0.67,0.46,Fast,0.24,0,104.7
1856,21,12,54,61,3,268,71,VIP,0.83,0.58,Medium,0.21,0,180.3
2798,21,7,35,49,3,188,366,General,0.31,0.17,Medium,0.29,0,198.6
1342,9,31,10,40,0,193,55,Premium,0.6,0.59,Fast,0.33,1,127.1
2269,138,28,52,55,1,414,364,Premium,0.03,0.18,Medium,0.5,0,179.1
1980,54,7,67,46,4,287,451,General,0.65,0.54,Fast,0.28,0,192.4
1272,180,30,63,51,1,445,32,General,0.05,0.36,Slow,0.27,1,124.2
479,142,11,20,90,0,350,273,General,0.1,0.9,Medium,0.68,1,156.5
2718,63,7,41,54,0,223,387,General,0.35,0.2,Medium,0.81,0,217.7
3777,50,24,47,48,3,470,109,General,0.54,0.98,Medium,0.26,0,186.5
2348,39,7,59,69,3,189,399,Premium,0.29,0.89,Medium,0.58,0,219.1
4324,130,13,75,70,3,244,17,General,0.62,0.74,Fast,0.3,1,209.0
1270,151,0,53,42,0,342,385,VIP,0.65,0.03,Medium,0.52,1,192.5
730,147,0,88,86,3,213,77,General,0.3,0.24,Fast,0.9,0,186.3
3812,151,1,58,69,1,462,217,VIP,0.16,0.87,Fast,0.6,0,228.6
317,80,27,34,84,4,379,304,Premium,0.68,0.79,Fast,0.16,1,148.5
3031,18,7,49,63,3,418,30,Premium,0.31,0.18,Medium,0.55,0,253.2
4470,34,30,74,95,1,487,391,General,0.65,0.32,Fast,0.82,1,289.3
2878,120,31,64,73,0,342,373,Premium,0.45,0.83,Medium,0.82,1,232.5
587,53,29,11,45,3,193,157,Premium,0.81,0.08,Medium,0.23,0,114.9
1723,138,1,37,66,4,169,252,General,0.29,0.44,Fast,0.62,1,195.0
4306,170,21,52,77,2,437,340,General,0.67,0.49,Medium,0.63,1,171.0
2560,48,16,29,70,2,249,404,Premium,0.72,0.15,Fast,0.33,0,184.7
1486,186,9,20,55,0,123,172,Premium,0.49,0.44,Fast,0.4,0,101.9
2646,93,9,47,68,4,185,283,VIP,0.26,0.92,Slow,0.42,1,210.7
4524,134,21,82,85,2,344,158,VIP,0.82,0.75,Medium,0.9,0,208.6
3671,91,7,61,97,0,173,357,General,0.47,0.31,Fast,0.42,0,238.1
4362,61,17,25,41,0,377,444,General,0.38,0.67,Fast,0.17,1,222.2
4240,19,23,50,49,3,291,207,VIP,0.32,0.28,Fast,0.38,1,238.9
3454,118,18,20,91,3,475,222,General,0.12,0.59,Slow,0.17,0,176.5
4353,90,4,75,88,3,147,13,Premium,0.35,0.91,Medium,0.43,1,232.5
3177,79,31,5,92,2,401,165,General,0.42,0.74,Fast,0.28,0,193.6
3921,36,18,53,51,3,454,340,Premium,0.21,0.12,Fast,0.32,0,221.9
2162,165,30,88,92,0,293,272,General,0.62,0.02,Medium,0.31,0,150.8
1159,96,10,6,57,2,316,335,Premium,0.78,0.36,Medium,0.33,0,160.0
1419,144,20,40,92,2,240,360,VIP,0.59,0.36,Fast,0.53,1,182.5
4294,77,23,62,66,2,185,62,General,0.19,0.5,Slow,0.77,0,210.6
192,127,22,39,84,2,173,428,General,0.38,0.99,Fast,0.52,1,148.1
1021,61,8,88,49,1,259,74,General,0.18,0.98,Medium,0.44,0,155.8
933,13,32,75,43,3,162,139,VIP,0.04,0.3,Slow,0.11,0,149.5
1732,155,12,23,82,2,116,56,General,0.12,0.75,Slow,0.32,1,141.1
4186,150,4,12,92,4,109,280,VIP,0.18,0.19,Fast,0.33,0,180.6
1803,134,30,46,84,4,196,235,General,0.57,0.11,Medium,0.77,1,146.8
2624,36,29,14,73,1,355,400,General,0.31,0.29,Fast,0.68,0,232.2
2373,121,19,87,93,3,217,293,VIP,0.35,0.98,Slow,0.44,0,198.0
154,177,31,86,46,3,326,277,Premium,0.56,0.09,Slow,0.21,1,105.5
1432,21,23,25,61,1,406,442,General,0.84,0.12,Medium,0.77,1,197.8
3328,96,30,85,78,3,350,271,General,0.24,0.77,Fast,0.19,1,192.1
1152,12,6,6,93,0,357,357,General,0.02,0.18,Medium,0.58,1,245.1
4309,131,29,25,58,3,353,268,VIP,0.22,0.34,Fast,0.79,0,217.1
3575,35,24,57,60,3,328,245,VIP,0.03,0.18,Fast,0.63,1,236.4
3237,129,7,72,83,3,439,293,Premium,0.58,0.57,Fast,0.48,0,221.3
4102,156,24,78,83,2,247,174,General,0.05,0.59,Medium,0.2,1,236.6
2845,102,6,54,62,2,312,189,Premium,0.05,0.24,Slow,0.29,1,214.0
586,83,7,43,50,0,377,176,General,0.03,0.66,Medium,0.44,1,113.6
3144,151,24,41,76,0,352,61,General,0.59,0.21,Fast,0.5,1,133.0
3621,56,31,81,94,0,376,119,VIP,0.24,0.05,Medium,0.9,1,287.6
4786,29,21,34,44,4,373,253,Premium,0.36,0.35,Fast,0.16,1,235.4
4473,85,12,53,65,2,421,273,Premium,0.39,0.76,Medium,0.24,0,232.0
3878,73,27,72,86,0,369,112,VIP,0.31,0.15,Fast,0.22,1,244.3
577,167,13,52,57,2,432,92,General,0.22,0.6,Fast,0.42,0,133.7
4026,148,27,54,81,0,205,91,Premium,0.23,0.03,Fast,0.73,1,178.0
395,129,1,7,95,0,262,318,Premium,0.25,0.06,Slow,0.86,1,151.8
1201,65,7,73,87,4,163,277,General,0.56,0.58,Fast,0.72,1,229.1
1051,85,21,74,87,3,485,390,General,0.2,0.42,Fast,0.22,0,156.8
508,130,23,89,47,2,381,226,General,0.4,0.25,Medium,0.32,0,159.1
2574,10,2,84,91,0,455,413,VIP,0.57,0.25,Medium,0.41,1,253.7
3674,104,0,50,98,2,256,56,VIP,0.8,0.76,Medium,0.34,0,196.4
3378,13,17,10,92,3,343,387,VIP,0.35,0.84,Medium,0.67,0,233.9
4536,88,29,88,41,0,430,338,General,0.16,0.44,Medium,0.61,0,215.9
2620,152,5,14,50,1,366,375,VIP,0.82,0.83,Fast,0.71,1,142.6
2185,49,20,36,52,0,314,198,General,0.15,0.88,Fast,0.86,0,188.4
4625,170,14,11,69,1,236,369,General,0.72,0.05,Slow,0.59,1,206.2
165,188,27,58,92,3,162,124,General,0.61,0.19,Medium,0.79,1,152.9
1116,115,13,76,53,2,474,356,General,0.16,0.18,Fast,0.73,0,155.7
3078,154,29,10,40,3,170,456,Premium,0.27,0.69,Medium,0.65,1,137.1
2149,23,6,71,43,0,272,130,General,0.4,0.35,Medium,0.59,0,148.5
3088,38,2,74,51,2,188,267,General,0.42,0.34,Medium,0.47,0,253.9
1211,71,7,40,42,1,357,456,General,0.83,0.28,Slow,0.39,1,145.3
2210,137,20,55,97,1,263,387,General,0.85,0.76,Fast,0.22,1,135.7
1933,51,2,60,56,1,463,249,General,0.37,1.0,Slow,0.84,0,182.2
971,42,7,44,45,1,247,102,Premium,0.71,0.75,Slow,0.76,0,146.8
4359,151,11,53,98,0,228,403,Premium,0.42,0.09,Medium,0.36,1,199.0
918,87,9,3,45,3,464,347,General,0.41,0.63,Fast,0.32,0,182.2
3761,88,8,27,95,0,431,154,General,0.27,0.06,Fast,0.16,1,229.7
3317,27,1,26,50,3,308,155,General,0.55,0.95,Fast,0.22,1,247.3
2590,180,8,45,82,0,290,272,Premium,0.17,0.45,Fast,0.41,1,178.9
1576,116,27,11,42,4,276,247,Premium,0.57,0.65,Medium,0.67,1,118.9
737,79,29,55,45,3,255,86,Premium,0.84,0.68,Fast,0.34,0,127.0
419,136,6,65,67,3,150,247,Premium,0.56,0.57,Medium,0.3,1,146.7
183,34,29,22,90,1,303,33,VIP,0.07,0.88,Fast,0.34,1,172.2
1583,59,11,10,87,4,234,456,General,0.57,0.43,Fast,0.11,1,178.1
3958,122,25,84,87,4,473,259,VIP,0.26,0.81,Fast,0.59,1,251.7
180,183,12,3,53,3,434,84,General,0.55,0.44,Medium,0.6,0,127.5
1263,126,27,2,47,1,180,388,Premium,0.6,0.96,Fast,0.48,1,86.8
467,90,0,13,80,3,314,444,General,0.42,0.58,Fast,0.68,1,180.0
4255,156,31,29,85,0,372,19,VIP,0.36,0.32,Fast,0.15,1,154.6
3722,183,27,2,50,2,473,108,VIP,0.4,0.44,Slow,0.51,1,148.0
3887,38,18,49,66,2,343,419,Premium,0.83,0.16,Fast,0.27,0,233.5
876,111,31,38,55,1,387,34,General,0.85,0.36,Slow,0.31,0,134.7
4174,13,4,43,67,0,418,126,VIP,0.1,0.22,Medium,0.31,1,269.7
1288,181,32,77,82,0,463,35,VIP,0.79,0.44,Medium,0.47,0,97.4
884,148,2,64,46,1,424,70,Premium,0.74,0.91,Medium,0.23,1,88.7
1313,170,23,42,92,1,164,444,General,0.17,0.97,Slow,0.72,0,138.6
2846,78,32,21,45,2,292,376,VIP,0.64,0.36,Medium,0.63,0,185.8
3562,110,26,58,94,4,451,195,General,0.8,0.44,Fast,0.72,0,201.9
1396,116,3,50,88,0,440,338,General,0.13,0.57,Slow,0.88,1,197.3
2619,93,0,35,97,4,414,85,Premium,0.6,0.45,Slow,0.26,1,174.8
3363,55,19,10,42,4,273,209,General,0.62,0.74,Medium,0.2,1,180.5
1360,10,1,69,77,2,225,436,Premium,0.66,0.73,Slow,0.89,0,238.6
2177,165,32,45,47,0,489,343,General,0.8,0.45,Slow,0.56,0,153.5
4683,187,14,44,59,2,443,411,Premium,0.69,0.57,Fast,0.21,1,134.7
2735,137,12,46,69,0,177,374,VIP,0.36,0.41,Medium,0.17,1,155.0
4361,108,25,33,77,3,427,226,VIP,0.85,0.69,Fast,0.86,1,237.3
1091,129,29,16,85,4,372,70,VIP,0.59,0.46,Fast,0.13,0,166.4
3397,33,7,47,76,2,122,277,General,0.13,0.37,Fast,0.89,1,239.2
1220,41,26,6,97,2,247,120,General,0.16,0.74,Fast,0.1,1,151.5
3755,91,24,60,93,4,169,400,General,0.12,0.64,Medium,0.71,1,240.9
781,164,26,49,54,3,275,286,Premium,0.04,0.67,Slow,0.45,1,130.0
2580,148,7,82,75,0,200,326,VIP,0.46,0.76,Medium,0.87,0,155.6
202,35,11,2,57,1,227,434,General,0.6,0.89,Fast,0.46,1,162.9
3630,51,26,3,95,4,264,205,General,0.22,0.11,Fast,0.18,0,212.1
784,44,19,52,83,1,132,324,General,0.82,0.18,Fast,0.67,1,160.9
3126,35,3,25,55,4,402,131,General,0.42,0.75,Fast,0.41,0,226.5
4581,109,4,61,41,3,426,129,General,0.78,0.02,Medium,0.54,0,222.0
3382,119,5,81,72,1,174,201,VIP,0.46,0.17,Medium,0.3,1,185.0
392,5,29,79,58,1,102,40,VIP,0.79,0.48,Slow,0.58,1,158.7
2354,16,10,68,76,0,255,55,VIP,0.34,0.12,Fast,0.21,1,254.7
4185,86,21,81,56,3,241,135,General,0.56,0.32,Medium,0.27,1,202.7
3953,6,0,86,51,3,386,366,Premium,0.6,0.76,Slow,0.53,0,252.4
3696,177,7,45,92,3,409,193,General,0.33,0.84,Fast,0.75,0,203.9
212,76,22,24,45,4,422,165,General,0.69,0.22,Medium,0.88,1,177.0
1762,6,12,81,65,0,244,301,General,0.43,0.17,Fast,0.26,0,210.1
4718,63,17,24,94,0,456,357,General,0.45,0.25,Fast,0.55,1,267.1
474,87,27,52,57,0,450,275,General,0.4,0.36,Slow,0.71,0,133.0
3260,54,21,10,96,4,114,387,General,0.19,0.69,Fast,0.87,0,222.0
564,165,6,3,70,3,114,313,General,0.68,0.94,Fast,0.77,0,114.9
2782,138,15,9,89,4,419,234,VIP,0.65,0.63,Slow,0.56,0,196.9
3141,85,4,16,43,3,130,164,Premium,0.52,0.43,Fast,0.18,0,160.1
3417,64,0,58,64,3,321,327,General,0.53,0.34,Fast,0.85,0,246.2
1626,32,6,1,78,0,405,414,General,0.71,0.9,Medium,0.2,1,185.3
1177,16,3,16,59,4,325,272,General,0.82,0.75,Fast,0.35,0,174.0
2859,79,23,1,73,4,438,357,General,0.12,0.24,Fast,0.76,0,242.8
610,92,12,85,70,3,409,364,General,0.28,0.58,Fast,0.87,1,252.8
3771,15,31,28,98,0,429,124,Premium,0.59,0.47,Slow,0.27,1,206.5
1731,107,11,0,63,0,139,193,Premium,0.03,0.12,Slow,0.33,0,180.0
2998,16,1,25,52,2,191,122,General,0.75,0.72,Fast,0.37,0,213.8
221,178,8,48,81,0,275,117,VIP,0.26,0.24,Slow,0.75,0,93.7
3603,187,4,15,49,1,199,108,VIP,0.45,0.69,Fast,0.35,1,182.6
1599,142,18,19,60,1,129,332,General,0.68,0.87,Fast,0.78,1,146.2
3905,174,4,21,72,3,486,340,General,0.64,0.37,Fast,0.52,0,191.9
4103,126,17,74,65,4,434,28,General,0.18,0.89,Fast,0.46,0,168.0
3139,151,10,47,56,4,145,78,Premium,0.64,0.3,Medium,0.52,0,146.4
3880,115,26,47,91,3,264,149,General,0.33,0.18,Fast,0.29,0,177.7
4160,136,5,35,54,0,162,46,General,0.31,0.55,Medium,0.37,1,179.7
1611,185,8,69,98,2,106,404,VIP,0.25,0.82,Slow,0.73,1,130.4
147,125,32,19,95,3,218,126,Premium,0.61,0.21,Medium,0.29,1,139.1
1588,114,26,26,68,3,387,25,General,0.32,0.58,Medium,0.2,0,124.8
2955,91,14,53,67,3,455,285,VIP,0.25,0.59,Fast,0.55,0,239.9
4751,105,24,26,65,0,375,207,Premium,0.16,0.11,Fast,0.56,1,222.1
1454,31,11,4,92,4,352,23,General,0.16,0.07,Fast,0.87,1,212.0
3069,137,0,21,60,3,302,90,General,0.84,0.13,Slow,0.43,0,163.5
1741,38,13,39,67,3,183,319,General,0.49,0.31,Fast,0.26,1,198.6
3320,159,15,67,61,4,353,245,General,0.39,0.04,Slow,0.17,1,194.3
2486,105,11,53,55,1,418,385,General,0.37,0.38,Slow,0.63,0,195.2
2292,165,18,85,98,0,459,381,VIP,0.61,0.22,Fast,0.49,0,233.0
911,134,20,52,68,1,231,116,General,0.43,0.46,Medium,0.16,1,141.2
137,69,7,17,60,3,350,246,General,0.06,0.55,Slow,0.29,1,153.5
1371,48,1,77,46,1,252,73,Premium,0.45,0.39,Fast,0.16,0,154.1
332,177,13,56,84,0,427,425,General,0.44,0.66,Fast,0.63,0,154.7
479,158,0,6,89,3,205,137,General,0.32,0.24,Fast,0.17,1,158.2
567,61,6,85,50,1,124,222,Premium,0.44,0.82,Slow,0.36,0,109.0
3286,114,7,29,53,0,284,175,General,0.15,0.4,Fast,0.35,1,176.4
3072,16,4,27,66,2,408,265,General,0.84,0.1,Fast,0.53,0,215.9
2707,166,24,86,89,1,272,99,General,0.54,0.88,Fast,0.35,1,170.8
4236,168,14,64,77,0,221,20,VIP,0.52,0.9,Medium,0.35,1,158.0
540,40,23,63,58,1,179,202,Premium,0.17,0.04,Fast,0.84,1,182.5
374,138,26,82,92,2,486,22,Premium,0.19,0.73,Slow,0.37,0,173.6
2084,180,14,77,95,3,368,174,General,0.16,0.63,Fast,0.15,1,163.7
1722,37,5,22,77,4,206,130,Premium,0.43,0.43,Fast,0.47,0,189.4
1495,160,15,38,58,4,331,335,General,0.17,0.86,Fast,0.48,1,139.6
3600,44,30,2,88,3,320,447,Premium,0.07,0.91,Fast,0.34,0,233.2
3166,123,19,58,58,3,389,320,General,0.41,0.33,Fast,0.67,0,225.1
3115,130,25,53,65,2,298,260,VIP,0.26,0.99,Fast,0.16,0,164.1
4683,46,12,55,56,2,362,373,VIP,0.42,0.69,Medium,0.66,1,264.8
3010,166,1,89,82,1,235,319,General,0.39,0.68,Medium,0.3,0,180.6
3198,106,5,66,98,1,318,94,Premium,0.71,0.25,Medium,0.34,1,213.0
778,32,22,18,57,1,485,213,General,0.59,0.01,Fast,0.23,1,129.6
3472,139,26,83,58,3,189,100,Premium,0.32,0.7,Fast,0.26,0,141.2
1696,20,11,24,56,3,327,330,General,0.78,0.11,Fast,0.61,0,196.8
2317,21,21,3,77,1,346,258,Premium,0.57,0.1,Medium,0.15,0,211.9
109,101,17,62,70,2,411,229,VIP,0.29,0.68,Slow,0.37,1,167.7
3314,101,3,45,95,2,153,11,General,0.39,0.7,Fast,0.68,0,140.2
2086,99,28,79,83,3,365,221,General,0.56,0.0,Fast,0.61,1,192.3
424,88,28,29,78,3,306,388,VIP,0.52,0.08,Slow,0.44,1,204.1
2457,160,12,18,95,4,394,411,General,0.73,0.5,Medium,0.2,0,157.8
4545,124,10,57,47,3,441,286,General,0.2,0.21,Slow,0.7,0,278.2
2724,103,17,28,86,2,442,253,General,0.81,0.67,Medium,0.63,1,213.5
1883,152,4,82,61,3,469,390,VIP,0.63,0.38,Fast,0.61,1,213.9
780,92,12,14,76,2,167,446,General,0.27,0.38,Medium,0.69,1,190.6
3229,113,20,46,91,1,368,349,General,0.51,0.22,Slow,0.42,1,202.3
3783,42,18,18,87,0,408,173,Premium,0.26,0.99,Fast,0.2,1,235.3
2437,185,24,7,91,2,180,433,Premium,0.61,0.85,Fast,0.85,0,162.4
4043,105,19,84,98,1,113,290,VIP,0.33,0.42,Fast,0.48,1,210.8
4374,77,18,89,52,4,303,59,VIP,0.11,0.75,Medium,0.56,0,212.9
1176,118,30,37,97,1,209,121,Premium,0.68,0.2,Medium,0.62,1,160.9
1259,101,27,86,93,1,130,59,VIP,0.3,0.47,Medium,0.86,0,117.5
3359,67,2,15,55,3,352,164,VIP,0.58,0.95,Slow,0.62,1,184.7
784,123,24,35,80,3,290,15,General,0.1,0.08,Medium,0.49,0,135.7
824,156,11,49,70,3,254,302,General,0.11,0.33,Medium,0.67,0,153.4
3275,147,31,8,73,4,377,375,VIP,0.7,0.65,Slow,0.7,0,194.3
1524,6,28,40,47,0,167,304,General,0.18,0.16,Fast,0.55,0,202.0
2495,98,10,54,82,0,229,163,Premium,0.04,0.95,Fast,0.82,1,172.2
4331,95,32,26,84,0,441,429,VIP,0.04,0.04,Medium,0.21,0,213.9
1819,156,22,35,48,4,318,48,General,0.47,0.26,Fast,0.62,0,140.0
1223,142,13,9,80,2,426,366,General,0.55,0.71,Fast,0.55,0,182.8
3602,102,1,77,55,0,240,73,Premium,0.45,0.68,Fast,0.43,1,184.3
1899,75,0,12,64,1,295,63,Premium,0.67,0.12,Slow,0.52,1,200.7
832,140,22,89,76,2,384,148,General,0.52,0.9,Slow,0.24,1,118.5
4569,157,25,61,77,1,234,14,General,0.58,0.71,Medium,0.63,0,132.4
483,168,23,31,83,4,316,371,Premium,0.39,0.44,Fast,0.38,1,106.4
1924,83,5,39,66,2,148,334,Premium,0.07,0.73,Fast,0.86,0,219.9
2391,146,31,1,67,4,476,79,General,0.41,0.52,Medium,0.9,0,203.9
3531,184,22,31,87,4,452,321,General,0.04,0.45,Fast,0.23,0,172.4
1142,136,22,6,67,3,296,97,VIP,0.32,0.11,Slow,0.83,0,167.6
4007,80,16,27,40,4,303,121,VIP,0.78,0.93,Slow,0.87,0,181.9
4049,19,22,0,79,3,270,162,General,0.3,0.01,Fast,0.81,0,231.2
4384,136,9,52,47,3,105,89,General,0.65,0.25,Fast,0.48,1,187.8
1542,142,17,13,68,3,184,81,General,0.3,0.43,Fast,0.39,0,147.4
