price,distance,height,seating_angle,visibility,turns_visible,track_length_visible,range_visible,seat_type,sun_cover,rain_cover,speed_category,overtake_probability,braking_zone,tickets_sold_first_hour
3566,93,1,35,53,0,318,141,VIP,0.67,0.42,Medium,0.24,0,211.5
3319,96,13,50,86,1,146,227,VIP,0.56,0.74,Fast,0.64,1,180.2
1188,30,8,65,82,4,444,194,General,0.21,0.06,Fast,0.65,1,236.9
3617,152,7,61,59,1,444,310,VIP,0.7,0.35,Fast,0.4,1,170.6
3447,140,21,10,55,1,186,218,Premium,0.39,0.34,Slow,0.38,1,230.8
2232,86,12,20,96,2,373,443,General,0.02,0.7,Fast,0.74,1,265.9
1726,10,30,82,58,0,337,288,General,0.02,0.49,Fast,0.55,1,203.5
2246,67,7,56,75,3,408,283,Premium,0.42,0.19,Fast,0.2,0,189.4
1289,86,17,24,68,4,173,353,Premium,0.6,0.59,Medium,0.22,1,165.2
1000,179,7,33,85,4,456,377,General,0.3,0.03,Medium,0.63,0,171.0
924,80,12,8,48,3,140,421,VIP,0.05,0.37,Fast,0.48,1,171.5
3435,85,17,53,53,4,376,192,Premium,0.12,0.02,Slow,0.45,0,207.5
1257,115,14,75,95,2,421,283,VIP,0.25,0.59,Medium,0.89,1,226.2
1483,116,30,77,63,4,457,264,Premium,0.28,0.72,Slow,0.89,1,183.3
434,87,11,40,58,0,120,204,General,0.13,0.13,Medium,0.63,0,130.0
4140,21,29,21,40,4,113,279,VIP,0.35,0.47,Medium,0.34,0,224.2
3843,93,31,53,81,3,479,330,VIP,0.42,0.07,Fast,0.1,1,219.8
443,86,19,55,61,3,132,172,Premium,0.0,0.57,Fast,0.9,0,180.8
712,67,1,0,70,3,336,38,VIP,0.39,0.28,Medium,0.71,0,190.7
2400,122,3,72,72,3,176,42,VIP,0.4,0.68,Medium,0.36,1,153.6
3137,45,23,28,85,1,479,334,General,0.65,0.77,Medium,0.46,1,212.4
3973,106,7,74,84,1,144,186,General,0.16,0.96,Fast,0.41,0,208.9
2547,34,21,64,85,4,459,186,General,0.58,0.18,Fast,0.86,0,214.5
4326,151,11,35,50,2,158,442,General,0.03,0.22,Fast,0.67,0,209.0
2349,63,29,89,44,1,350,79,VIP,0.76,0.6,Medium,0.42,1,161.9
3348,13,11,78,86,0,226,155,General,0.1,0.41,Fast,0.42,1,236.6
2627,102,31,86,69,2,355,236,General,0.07,0.34,Fast,0.29,1,231.4
2586,11,29,76,92,1,191,192,General,0.42,0.55,Slow,0.25,1,203.5
2307,186,16,83,81,0,191,450,General,0.4,0.13,Medium,0.45,1,153.4
1498,121,16,16,55,0,189,114,General,0.44,0.85,Slow,0.51,0,96.5
3912,59,11,66,98,4,213,453,Premium,0.45,0.29,Medium,0.59,1,293.3
4248,18,0,72,79,1,417,116,Premium,0.39,0.29,Fast,0.88,1,251.5
636,55,27,63,72,4,271,208,General,0.36,0.38,Fast,0.59,0,222.0
4441,65,14,38,53,4,337,268,VIP,0.72,0.82,Medium,0.11,0,286.6
1146,145,17,46,51,2,399,130,Premium,0.0,0.73,Fast,0.48,1,198.7
3231,60,6,61,94,1,467,262,VIP,0.4,0.56,Medium,0.17,0,230.2
4659,155,14,59,63,4,229,354,General,0.53,0.41,Slow,0.43,1,215.1
4296,68,24,30,80,3,324,265,VIP,0.38,0.0,Fast,0.61,1,279.8
1264,95,22,61,46,0,267,328,Premium,0.26,0.56,Fast,0.26,1,200.6
1133,168,3,87,41,4,472,124,General,0.65,0.58,Fast,0.22,0,129.6
3502,25,4,15,88,3,188,420,Premium,0.63,0.65,Fast,0.12,1,221.9
1927,139,3,42,92,4,228,439,Premium,0.14,0.93,Fast,0.65,0,198.0
997,146,29,43,67,1,266,41,VIP,0.04,0.33,Medium,0.88,0,128.0
3821,110,3,24,55,3,359,268,General,0.37,0.53,Fast,0.61,1,239.4
2458,73,10,33,76,2,154,162,General,0.07,0.07,Medium,0.53,0,160.0
1512,155,26,14,61,4,191,217,Premium,0.53,0.75,Fast,0.17,1,135.3
3104,38,12,89,88,3,363,230,General,0.77,0.28,Fast,0.86,1,252.3
3948,157,24,52,80,3,278,277,VIP,0.84,0.69,Medium,0.12,1,221.8
4048,168,26,21,60,2,371,421,General,0.74,0.59,Fast,0.88,0,251.9
732,155,3,76,95,0,378,423,General,0.83,0.06,Fast,0.61,0,165.5
190,186,27,38,73,1,127,106,VIP,0.22,0.94,Medium,0.25,0,93.6
2769,90,3,77,40,2,333,445,General,0.12,0.48,Fast,0.88,1,242.4
1658,171,8,10,62,1,383,211,General,0.08,0.67,Medium,0.22,0,118.0
4333,158,16,51,40,4,365,105,VIP,0.23,0.88,Medium,0.8,0,245.5
170,16,20,36,51,3,134,182,Premium,0.59,0.81,Medium,0.51,1,145.4
4227,84,22,6,78,2,174,325,Premium,0.68,0.09,Medium,0.61,1,264.2
4222,107,15,78,72,0,184,284,VIP,0.12,0.3,Fast,0.43,1,267.4
325,82,11,20,49,3,294,255,General,0.42,0.35,Medium,0.52,0,172.7
335,13,28,66,82,0,119,457,General,0.51,0.52,Fast,0.27,0,199.4
2483,109,32,55,61,0,245,189,Premium,0.78,0.93,Slow,0.38,1,133.0
1823,160,25,22,45,0,394,257,Premium,0.13,0.97,Fast,0.21,1,142.1
4740,40,7,30,46,0,211,279,General,0.69,0.27,Fast,0.55,0,244.7
2540,50,0,45,76,2,225,365,Premium,0.08,0.05,Medium,0.42,1,284.5
3753,36,9,66,53,3,318,347,General,0.74,0.82,Fast,0.38,1,214.0
1549,24,7,4,91,1,337,274,General,0.37,0.02,Medium,0.78,0,243.0
2135,174,7,16,85,2,165,370,General,0.21,0.79,Slow,0.42,0,137.2
1339,169,26,86,49,2,179,420,VIP,0.12,0.84,Fast,0.15,0,117.2
1195,41,22,35,71,0,116,209,General,0.46,0.94,Fast,0.58,1,164.3
2119,78,22,65,88,2,486,89,VIP,0.72,0.4,Fast,0.18,1,197.5
3704,17,22,79,94,4,442,204,General,0.8,0.12,Fast,0.56,0,214.1
3274,124,2,2,82,2,469,335,General,0.64,0.8,Slow,0.8,0,215.9
2231,69,11,2,74,0,443,415,General,0.36,0.06,Fast,0.75,1,227.7
2689,159,12,24,89,3,386,350,Premium,0.32,0.17,Fast,0.23,0,206.3
4327,154,21,22,66,1,224,129,General,0.56,0.72,Medium,0.68,1,152.0
2044,127,21,58,93,4,176,18,General,0.32,0.84,Slow,0.67,1,239.8
64,121,8,6,91,0,169,178,Premium,0.2,0.23,Slow,0.41,1,149.3
4452,16,22,6,48,0,455,134,Premium,0.25,0.67,Slow,0.72,0,204.9
1870,13,28,28,57,4,169,39,General,0.32,0.09,Fast,0.13,0,262.5
4020,134,23,70,66,0,241,329,General,0.03,0.15,Medium,0.82,1,170.9
3862,134,24,19,96,4,487,233,General,0.75,0.28,Fast,0.35,0,261.0
3432,87,3,65,52,1,310,300,General,0.34,0.66,Medium,0.36,0,172.1
1729,33,22,85,96,1,343,191,General,0.65,0.25,Medium,0.15,0,191.3
3284,129,31,47,41,0,191,344,Premium,0.5,0.15,Medium,0.68,1,134.3
3345,75,24,2,98,3,247,352,General,0.26,0.4,Fast,0.44,1,286.0
2910,63,14,82,79,1,431,52,VIP,0.51,0.26,Fast,0.8,1,225.8
1510,20,24,19,53,2,213,43,VIP,0.17,0.24,Medium,0.25,1,205.4
1992,77,32,20,48,4,473,362,General,0.41,0.68,Medium,0.47,0,162.8
194,117,23,26,46,2,276,200,Premium,0.08,0.36,Slow,0.77,0,122.4
2463,91,10,33,62,3,163,455,VIP,0.58,0.94,Slow,0.64,1,232.4
1986,84,28,49,63,3,267,50,General,0.16,0.43,Fast,0.8,0,186.7
3364,136,17,57,94,1,185,379,Premium,0.58,0.46,Fast,0.62,1,228.7
1432,54,24,39,86,1,245,97,General,0.54,0.55,Medium,0.67,0,149.6
1388,51,9,37,90,4,392,330,General,0.34,0.67,Slow,0.27,0,169.6
1927,25,23,66,41,3,178,59,VIP,0.53,0.07,Medium,0.54,0,224.1
1222,166,11,1,63,0,384,68,VIP,0.8,0.6,Medium,0.7,0,121.0
640,33,6,20,45,4,153,278,VIP,0.08,0.12,Medium,0.85,1,214.2
150,85,3,9,45,1,269,234,General,0.31,0.05,Medium,0.9,0,151.1
1172,62,18,85,41,4,461,12,Premium,0.81,0.24,Medium,0.51,0,170.3
198,79,31,41,82,2,275,165,VIP,0.43,0.8,Fast,0.73,1,183.0
3795,162,15,80,62,2,117,447,General,0.42,0.69,Fast,0.45,1,161.9
3062,131,31,9,53,1,447,195,General,0.59,0.53,Fast,0.41,0,197.2
2572,104,27,67,56,3,442,321,General,0.4,0.92,Medium,0.84,1,167.0
3487,11,6,16,59,3,424,57,Premium,0.45,0.39,Fast,0.81,0,261.2
2500,22,18,31,82,0,128,210,General,0.02,0.62,Slow,0.52,1,231.3
2868,17,20,35,73,3,172,45,General,0.08,0.51,Slow,0.66,0,169.6
698,63,17,9,86,2,485,65,Premium,0.31,0.2,Slow,0.61,1,184.4
447,53,27,25,64,3,233,309,General,0.05,0.74,Slow,0.77,1,168.6
4781,187,26,70,85,4,479,403,VIP,0.04,0.74,Fast,0.72,0,203.8
2697,129,0,30,47,2,257,21,General,0.41,0.43,Slow,0.24,1,122.8
4763,143,26,37,75,0,153,327,General,0.2,0.97,Fast,0.51,0,140.0
2766,45,17,88,62,1,156,241,Premium,0.53,0.37,Slow,0.39,1,301.2
1520,18,7,17,47,3,241,108,General,0.13,0.03,Fast,0.53,0,190.7
4698,99,11,8,53,2,461,255,Premium,0.31,1.0,Fast,0.87,0,314.2
2107,25,0,33,43,0,236,65,General,0.75,0.41,Medium,0.46,1,316.5
2398,23,22,65,74,0,187,386,VIP,0.16,0.26,Slow,0.12,1,220.3
83,67,18,34,58,1,259,290,General,0.37,0.03,Fast,0.52,0,178.0
3160,100,20,45,63,4,365,260,VIP,0.39,0.2,Medium,0.81,1,211.8
4763,73,20,18,90,4,269,387,General,0.14,0.05,Fast,0.89,0,275.8
2261,174,22,29,92,4,477,87,General,0.54,0.46,Medium,0.72,0,179.7
1499,145,21,11,46,4,143,185,General,0.75,0.74,Fast,0.31,1,137.4
726,100,4,30,73,0,350,339,General,0.73,0.93,Medium,0.68,1,163.9
466,70,11,34,42,1,366,107,General,0.36,0.53,Medium,0.53,1,137.3
2905,163,15,61,81,1,222,316,General,0.55,0.96,Slow,0.82,0,126.8
468,167,0,66,72,4,163,377,General,0.44,0.96,Fast,0.15,1,216.9
1277,105,17,83,57,4,201,14,General,0.35,0.29,Fast,0.53,1,151.3
1462,147,22,40,43,0,119,112,General,0.33,0.28,Fast,0.78,1,246.6
2190,154,24,29,41,1,232,48,General,0.13,0.39,Medium,0.38,1,106.4
3145,66,18,48,74,3,167,354,VIP,0.33,0.09,Medium,0.72,0,285.0
3602,134,3,4,62,0,229,102,General,0.47,0.47,Fast,0.23,1,250.6
1888,25,28,10,71,4,478,96,Premium,0.58,0.4,Medium,0.37,0,234.2
2055,132,26,77,54,4,396,265,General,0.15,0.05,Fast,0.65,1,193.2
1027,123,32,33,42,0,444,190,VIP,0.49,0.7,Fast,0.55,0,110.0
1218,178,30,70,71,0,436,456,Premium,0.54,0.06,Slow,0.48,1,172.6
2745,99,12,68,40,0,213,16,Premium,0.13,0.57,Medium,0.74,1,232.3
3833,163,6,34,89,2,298,68,General,0.16,0.8,Medium,0.15,1,152.9
762,50,3,62,87,3,472,132,General,0.46,0.7,Medium,0.57,0,193.2
289,84,9,69,52,0,398,325,Premium,0.61,0.48,Fast,0.62,0,146.5
3851,139,22,45,57,0,325,25,General,0.32,0.16,Medium,0.81,0,142.7
1164,157,26,89,84,4,240,366,General,0.16,0.83,Slow,0.89,0,178.5
1643,60,27,60,72,0,125,418,Premium,0.12,0.09,Fast,0.29,0,145.6
3320,74,18,23,79,4,324,317,General,0.27,0.06,Fast,0.63,1,274.8
1785,80,16,65,64,3,194,283,General,0.6,0.66,Fast,0.33,1,145.0
985,139,17,64,82,0,292,456,General,0.76,0.87,Medium,0.27,1,139.9
2490,99,21,66,73,2,171,206,General,0.4,0.03,Medium,0.26,0,162.6
4594,156,3,56,45,1,430,328,Premium,0.26,0.86,Fast,0.43,0,246.8
3648,84,30,63,80,4,386,19,Premium,0.41,0.99,Medium,0.58,0,172.6
3956,67,11,53,94,2,167,134,VIP,0.57,0.26,Medium,0.21,1,252.6
2190,97,17,88,84,3,158,378,General,0.36,0.83,Fast,0.58,0,215.0
1670,74,14,8,82,1,159,414,General,0.69,0.83,Fast,0.82,0,167.3
1461,125,28,27,96,3,365,71,Premium,0.02,0.72,Slow,0.67,0,181.8
2986,7,5,68,56,3,271,164,General,0.43,0.54,Fast,0.3,1,196.8
623,55,20,24,49,3,427,289,General,0.76,0.24,Fast,0.82,1,181.1
4430,19,25,15,65,2,118,150,Premium,0.54,0.55,Fast,0.75,0,200.8
4640,27,20,39,49,4,236,173,General,0.31,0.18,Medium,0.23,1,314.6
4564,103,22,26,94,1,412,240,General,0.15,0.7,Slow,0.43,0,275.4
2323,142,5,5,68,3,417,192,VIP,0.67,0.9,Medium,0.69,0,172.4
2586,50,13,36,66,3,331,418,Premium,0.72,0.08,Fast,0.24,0,186.5
3431,28,1,78,54,0,300,78,VIP,0.07,0.16,Slow,0.74,1,250.6
1982,61,19,43,74,2,102,348,VIP,0.65,0.16,Fast,0.25,1,161.3
3705,93,19,41,68,0,382,391,General,0.76,0.27,Medium,0.38,0,226.3
1383,182,3,0,60,3,288,333,VIP,0.66,0.88,Medium,0.53,1,138.5
3250,37,24,64,46,0,102,415,General,0.13,0.95,Medium,0.25,0,176.1
2613,70,9,76,94,0,199,89,General,0.45,0.44,Slow,0.55,0,191.6
2212,120,31,15,41,0,152,412,Premium,0.02,0.66,Fast,0.29,0,121.0
1433,123,19,19,63,2,404,88,Premium,0.06,0.66,Medium,0.55,1,171.3
1458,145,16,16,65,2,300,151,General,0.03,0.29,Medium,0.37,0,124.9
388,176,9,0,83,3,382,49,General,0.42,0.62,Fast,0.18,1,140.6
2310,71,22,25,74,1,161,393,Premium,0.4,0.67,Medium,0.4,1,178.0
3801,125,22,21,61,2,318,296,General,0.74,0.76,Fast,0.28,1,176.6
1784,52,0,81,45,3,447,285,General,0.4,0.52,Fast,0.76,0,243.7
394,121,20,33,84,2,268,113,Premium,0.04,0.74,Fast,0.14,0,134.4
2943,103,7,42,65,0,174,172,General,0.8,0.08,Slow,0.81,1,214.0
1691,14,24,25,70,4,286,449,Premium,0.35,0.73,Fast,0.77,1,247.2
4533,49,17,78,77,2,333,350,Premium,0.09,0.76,Slow,0.11,0,195.5
4658,70,9,23,55,2,434,20,Premium,0.31,0.46,Fast,0.73,0,186.7
2283,50,22,28,92,0,195,339,General,0.3,0.99,Slow,0.66,0,151.9
386,46,31,82,84,1,312,244,Premium,0.13,0.34,Slow,0.41,0,164.2
3957,128,9,41,52,0,319,209,General,0.4,0.59,Fast,0.5,1,171.8
2147,157,14,55,77,4,277,248,Premium,0.8,0.21,Fast,0.19,0,142.3
1113,63,20,48,45,1,175,108,General,0.59,0.62,Medium,0.16,1,105.0
3258,74,15,58,77,3,327,378,Premium,0.28,0.56,Slow,0.34,1,275.8
235,18,5,55,91,2,352,455,General,0.84,0.37,Fast,0.38,0,180.4
1755,181,18,31,41,1,195,134,Premium,0.18,0.31,Fast,0.86,1,188.9
3870,80,4,18,88,3,227,280,VIP,0.5,0.88,Fast,0.3,1,237.9
275,48,19,28,98,0,318,19,VIP,0.74,0.86,Medium,0.31,0,154.0
4780,142,3,49,43,4,204,369,VIP,0.24,0.64,Fast,0.22,1,185.9
3623,62,27,10,95,4,445,248,General,0.72,0.06,Slow,0.12,1,266.2
2773,135,24,22,63,4,302,368,General,0.4,0.85,Medium,0.56,1,243.7
2786,145,0,79,93,4,135,458,VIP,0.79,0.34,Fast,0.9,1,216.0
2315,171,15,75,78,2,102,379,General,0.53,0.67,Slow,0.74,1,132.8
1961,38,22,81,89,4,183,430,VIP,0.25,0.48,Medium,0.18,1,196.4
68,106,14,11,57,1,103,179,Premium,0.13,0.46,Fast,0.29,0,130.3
1139,59,10,47,82,3,303,241,General,0.38,0.27,Fast,0.47,1,193.8
1236,123,14,68,62,0,199,421,VIP,0.4,0.86,Medium,0.8,0,155.6
2648,84,14,87,65,2,402,315,VIP,0.28,0.08,Fast,0.52,1,230.1
2570,34,26,52,95,3,458,415,VIP,0.82,0.91,Fast,0.37,0,265.8
1915,158,0,57,41,3,318,406,General,0.6,0.45,Medium,0.8,0,155.0
4169,102,1,43,73,4,401,365,General,0.48,0.15,Medium,0.49,0,228.9
219,134,3,61,51,2,314,146,VIP,0.1,0.74,Medium,0.5,0,147.9
505,43,15,42,75,1,394,108,VIP,0.47,0.07,Slow,0.76,1,178.3
3061,36,20,68,91,3,261,104,VIP,0.44,0.79,Medium,0.34,1,255.9
3967,170,9,64,56,0,181,148,VIP,0.71,0.42,Fast,0.29,0,135.8
2572,42,8,3,79,2,115,54,General,0.66,0.16,Medium,0.72,1,175.5
979,163,24,52,42,0,333,69,General,0.23,0.4,Fast,0.41,1,143.5
3430,28,2,76,87,1,206,348,Premium,0.51,0.59,Slow,0.28,0,226.1
200,6,1,52,59,0,366,184,VIP,0.65,0.96,Fast,0.68,0,192.6
869,177,20,48,44,4,161,232,VIP,0.2,0.77,Fast,0.1,0,93.1
4187,182,13,51,59,2,266,73,General,0.66,0.49,Slow,0.64,0,144.9
1155,67,29,80,54,1,456,436,Premium,0.76,0.22,Medium,0.36,1,176.5
1677,176,10,58,86,1,433,35,General,0.47,0.56,Slow,0.4,0,116.7
4439,131,31,5,86,4,310,28,General,0.36,0.46,Slow,0.38,1,171.9
4278,116,22,25,57,2,204,251,Premium,0.73,0.35,Slow,0.85,0,278.6
3924,147,21,78,98,3,304,54,General,0.07,0.43,Fast,0.16,0,171.6
2496,43,10,76,49,1,108,218,General,0.01,0.09,Fast,0.29,1,212.8
1884,97,21,50,79,1,285,214,Premium,0.15,0.13,Medium,0.17,1,173.1
3354,66,30,13,69,2,374,119,Premium,0.5,0.82,Fast,0.28,0,184.3
2287,49,26,81,92,3,124,358,VIP,0.26,0.39,Slow,0.63,0,247.4
4795,169,23,83,66,2,241,416,VIP,0.04,0.5,Medium,0.79,0,191.9
2780,118,15,9,46,4,200,287,VIP,0.02,0.05,Fast,0.44,0,216.7
640,150,18,18,94,4,373,316,General,0.37,0.58,Fast,0.68,0,206.1
3313,120,4,46,58,2,149,165,Premium,0.12,0.7,Slow,0.69,0,177.6
4374,65,29,48,59,0,383,318,General,0.54,0.07,Medium,0.78,1,199.2
2070,118,1,52,48,0,211,251,General,0.0,0.35,Fast,0.78,1,192.1
2712,174,17,41,65,0,193,102,VIP,0.43,0.52,Fast,0.86,1,140.6
2120,181,28,4,41,2,330,358,VIP,0.34,0.12,Medium,0.67,0,148.0
803,162,6,65,59,0,374,316,General,0.43,0.18,Fast,0.89,0,166.7
3471,142,26,28,90,0,344,287,Premium,0.85,0.36,Fast,0.83,1,182.3
336,126,28,68,47,3,484,253,Premium,0.54,0.4,Fast,0.43,1,136.2
2756,50,31,6,45,3,371,189,General,0.08,0.12,Medium,0.44,1,174.8
880,31,3,48,68,2,210,278,General,0.02,0.3,Medium,0.88,1,201.4
2714,54,8,23,83,4,233,266,Premium,0.46,0.99,Fast,0.5,1,212.8
480,30,24,52,87,4,353,238,General,0.16,0.55,Medium,0.83,0,207.1
2315,91,27,25,50,2,322,253,General,0.66,0.24,Medium,0.5,1,148.4
4185,87,25,42,40,1,251,401,General,0.32,0.98,Fast,0.61,0,307.0
2439,26,11,28,88,1,419,157,Premium,0.16,0.93,Slow,0.16,1,216.9
3623,41,22,79,81,3,207,382,VIP,0.27,0.08,Medium,0.67,1,258.1
4556,151,2,12,84,0,156,49,Premium,0.3,0.72,Fast,0.73,1,239.6
3921,20,22,32,76,2,222,55,General,0.7,0.62,Medium,0.79,0,188.1
2020,13,20,34,54,0,444,325,General,0.26,0.3,Fast,0.87,1,197.0
2461,103,28,36,87,0,404,28,General,0.63,0.15,Fast,0.47,0,130.4
3418,172,26,38,77,1,335,111,General,0.48,0.47,Fast,0.72,1,178.3
3811,161,13,25,55,1,188,111,General,0.28,0.01,Fast,0.8,1,254.7
1136,182,25,28,68,4,253,311,Premium,0.11,0.46,Medium,0.47,0,165.1
3959,131,23,37,94,0,279,405,General,0.8,0.75,Medium,0.89,1,186.2
1077,149,31,64,97,3,294,395,Premium,0.29,0.88,Fast,0.48,1,150.2
4707,13,17,29,59,0,478,220,VIP,0.17,0.21,Fast,0.56,0,223.0
4385,28,11,57,55,4,111,190,General,0.04,0.56,Medium,0.86,1,274.0
3448,165,3,52,82,4,118,329,General,0.41,0.34,Medium,0.72,0,196.5
1474,60,16,4,82,1,423,109,VIP,0.35,0.13,Medium,0.18,1,203.7
3136,58,11,36,95,3,185,248,General,0.48,0.75,Fast,0.69,1,200.8
1332,55,4,60,48,4,186,92,General,0.82,0.08,Fast,0.1,0,150.7
1103,76,14,85,53,1,429,126,VIP,0.18,0.1,Medium,0.32,0,173.3
2806,54,7,32,67,2,191,205,General,0.46,0.59,Slow,0.69,0,167.0
3031,139,6,8,64,1,168,318,VIP,0.5,0.08,Medium,0.9,1,181.5
3021,52,7,41,42,4,309,305,General,0.19,0.74,Medium,0.18,0,190.9
1314,146,20,33,60,0,185,252,Premium,0.63,0.71,Slow,0.22,1,130.1
2568,85,29,17,40,4,116,202,General,0.46,0.81,Medium,0.86,0,145.9
4098,149,11,38,74,1,146,381,General,0.67,0.47,Medium,0.52,0,146.1
4717,185,26,66,51,2,457,31,Premium,0.01,0.05,Fast,0.49,1,208.2
2504,142,29,65,88,3,348,37,Premium,0.3,0.69,Fast,0.86,1,190.3
1484,22,12,81,75,2,483,295,Premium,0.64,0.87,Medium,0.18,1,220.1
4383,131,7,13,94,4,177,214,VIP,0.35,0.16,Fast,0.35,0,236.0
326,78,30,68,49,1,166,17,Premium,0.11,0.11,Fast,0.7,1,163.9
1327,73,30,77,64,0,295,133,General,0.18,0.73,Fast,0.5,1,148.4
366,38,4,27,48,3,469,167,General,0.5,0.33,Slow,0.7,1,191.1
1440,51,9,3,57,2,348,331,General,0.31,0.61,Medium,0.66,1,253.8
235,70,6,28,60,1,347,408,Premium,0.16,0.57,Medium,0.19,0,152.6
2010,152,12,38,45,4,340,345,General,0.29,0.79,Fast,0.46,0,128.0
4020,6,14,25,98,3,385,137,VIP,0.31,0.58,Fast,0.66,1,271.7
361,22,15,64,57,3,360,286,VIP,0.33,0.65,Medium,0.78,0,189.2
2951,45,4,69,52,2,445,290,General,0.73,0.98,Fast,0.1,0,238.7
3157,147,27,88,47,3,179,453,General,0.76,0.29,Fast,0.72,1,168.5
4213,139,6,86,58,0,165,119,VIP,0.67,0.02,Fast,0.83,0,160.2
2633,18,20,15,70,0,220,367,VIP,0.05,0.98,Medium,0.62,0,180.8
4069,24,19,3,54,1,116,27,VIP,0.76,0.99,Medium,0.25,0,150.1
3486,142,12,29,98,4,476,114,General,0.02,0.86,Medium,0.6,0,181.3
789,186,12,36,44,2,329,383,Premium,0.76,0.44,Fast,0.65,0,122.1
2653,130,17,6,63,2,484,290,General,0.09,0.44,Medium,0.48,0,155.8
169,53,21,78,47,1,282,448,Premium,0.12,0.68,Fast,0.71,0,157.3
314,179,3,40,40,2,236,391,Premium,0.46,0.09,Fast,0.78,0,126.3
1966,135,9,57,60,2,434,34,VIP,0.8,0.26,Fast,0.17,1,131.8
1459,121,9,82,58,0,106,292,General,0.76,0.95,Medium,0.67,1,168.5
2484,95,21,39,73,2,278,176,VIP,0.19,0.03,Fast,0.81,1,204.2
3901,135,28,59,45,1,337,270,Premium,0.29,0.4,Slow,0.57,0,159.2
4586,99,30,40,53,4,288,182,VIP,0.43,0.02,Fast,0.77,0,304.4
411,58,32,6,89,0,398,275,Premium,0.67,0.83,Fast,0.46,0,147.5
561,13,6,14,51,4,297,331,General,0.29,0.52,Slow,0.69,0,209.7
2936,112,13,66,52,4,377,231,General,0.33,0.86,Fast,0.44,1,193.8
4179,96,30,68,58,1,368,297,General,0.22,0.46,Fast,0.12,0,206.9
2495,138,19,21,71,2,119,259,VIP,0.1,0.09,Fast,0.67,0,176.8
1268,136,28,67,94,3,398,441,Premium,0.57,0.87,Fast,0.81,0,171.4
1984,26,9,67,48,0,164,270,General,0.7,0.87,Medium,0.28,0,127.5
4331,45,3,2,63,1,411,353,VIP,0.48,0.29,Fast,0.68,1,219.6
1664,127,24,9,88,4,220,411,VIP,0.49,0.67,Medium,0.58,1,169.5
953,150,32,76,52,2,489,445,VIP,0.73,0.56,Medium,0.4,1,129.5
2791,86,19,47,40,0,259,359,General,0.24,0.34,Medium,0.33,1,158.3
1228,168,14,60,67,2,440,92,General,0.56,0.83,Fast,0.71,0,149.0
726,90,20,82,82,2,406,49,VIP,0.4,0.3,Medium,0.16,0,140.5
3801,79,7,40,56,0,410,452,Premium,0.17,0.5,Fast,0.52,0,267.4
2016,101,2,86,48,4,374,445,General,0.6,0.91,Medium,0.67,1,210.6
1153,122,15,29,88,1,149,411,General,0.34,0.35,Fast,0.62,1,150.8
1560,86,25,51,62,4,128,201,General,0.25,0.38,Slow,0.25,1,136.4
2764,78,28,34,72,3,309,349,VIP,0.49,0.06,Fast,0.61,0,211.4
347,144,1,34,59,3,274,277,Premium,0.63,0.09,Medium,0.36,1,166.9
4484,147,21,25,40,0,480,209,VIP,0.8,0.05,Fast,0.72,0,289.6
4187,78,27,33,63,4,327,372,General,0.36,0.04,Fast,0.26,1,206.1
3916,155,14,43,60,4,128,39,VIP,0.63,0.52,Fast,0.42,1,276.4
3102,149,20,66,63,1,332,262,General,0.23,0.04,Fast,0.8,1,165.2
3452,83,7,77,70,4,405,194,General,0.8,0.44,Medium,0.8,1,284.2
4357,181,2,41,46,2,212,136,VIP,0.44,0.73,Medium,0.38,1,155.8
3023,148,23,83,45,0,398,79,VIP,0.15,0.55,Medium,0.54,0,160.1
4633,145,17,46,93,0,255,225,Premium,0.81,0.02,Medium,0.85,0,180.6
1433,151,16,88,83,3,486,452,VIP,0.53,0.69,Medium,0.5,0,175.6
3415,67,19,56,88,3,441,231,VIP,0.6,0.86,Fast,0.26,1,226.4
3607,108,21,48,95,0,436,246,General,0.85,0.84,Medium,0.13,0,165.0
2946,53,25,73,86,4,474,301,General,0.17,0.08,Medium,0.85,1,287.2
1196,83,1,55,80,4,333,101,General,0.38,0.73,Fast,0.85,1,224.4
920,127,26,89,73,3,168,297,Premium,0.79,0.47,Slow,0.4,0,119.2
1646,177,11,16,81,1,117,353,VIP,0.74,0.51,Medium,0.71,0,134.4
2506,99,25,64,68,3,272,370,General,0.34,0.12,Fast,0.48,0,188.2
632,148,14,48,55,0,166,270,General,0.37,0.55,Fast,0.37,0,95.1
1287,182,25,18,54,1,242,353,General,0.81,0.6,Medium,0.16,0,101.9
159,75,21,1,87,4,480,442,General,0.16,0.92,Fast,0.7,0,177.8
3468,168,8,15,98,0,464,207,Premium,0.76,0.95,Medium,0.47,0,196.1
305,172,31,72,45,0,333,120,Premium,0.78,0.92,Slow,0.18,1,66.3
866,114,16,86,79,0,378,255,VIP,0.02,0.43,Medium,0.28,1,185.9
1305,152,4,34,97,4,446,310,Premium,0.59,0.87,Fast,0.44,0,199.0
2430,73,6,66,57,1,197,390,Premium,0.26,0.13,Fast,0.79,1,186.8
789,162,12,87,71,1,278,365,Premium,0.35,0.19,Fast,0.84,0,152.5
160,95,22,69,75,4,377,242,Premium,0.1,0.73,Slow,0.78,0,167.6
2966,81,14,55,64,0,391,350,VIP,0.23,0.65,Medium,0.3,1,295.7
4686,178,24,48,68,1,173,351,General,0.43,0.83,Fast,0.21,0,172.1
